"local_authority_id","name","ons_code","year","link_length_km","link_length_miles","cars_and_taxis","all_motor_vehicles"
87,"Calderdale","E08000033",2015,1162.14,722.12,729587925.498837,951435734.410418
107,"Lambeth","E09000022",2015,376.77,234.11,327139977.906526,444298814.894765
28,"Renfrewshire","S12000038",2015,946.69,588.25,772376452.371277,954148256.854967
31,"Perth & Kinross","S12000048",2015,2982.54,1853.26,1081646996.45756,1464730026.34987
26,"Wrexham","W06000006",2015,1212.04,753.13,477680509.953745,609564307.634663
15,"Carmarthenshire","W06000010",2015,3575.78,2221.89,927279242.927553,1228120088.8915
75,"Wigan","E08000010",2016,1160.36,721.01,950805646.311418,1212679950.77413
197,"Kirklees","E08000034",2016,1930.39,1199.49,1325093215.61831,1728705481.82504
106,"Bexley","E09000004",2016,559.55,347.69,450600535.614695,580686442.088222
34,"East Lothian","S12000010",2016,1105.98,687.22,439385608.466736,564988768.407195
49,"East Dunbartonshire","S12000045",2016,543.15,337.5,278134763.052456,340384202.075674
144,"Bristol, City of","E06000023",2017,1155.8,718.18,1171787193.27026,1463766196.77304
199,"Isle of Wight","E06000046",2017,881.62,547.81,321226736.491862,404672093.380323
175,"Richmond upon Thames","E09000027",2017,415,257.87,374279080.241281,468820177.722351
103,"Southwark","E09000028",2017,393.35,244.42,314864604.369171,439924146.865693
46,"Moray","S12000020",2017,1786.49,1110.07,359864153.903382,489905068.466727
18,"The Vale of Glamorgan","W06000014",2017,922.05,572.94,527537122.127812,647420710.862767
182,"Bournemouth","E06000028",2018,511.887,318.07,422007542.270474,511533970.721936
75,"Wigan","E08000010",2018,1153.149,716.53,943662792.007521,1208029643.88126
34,"East Lothian","S12000010",2018,1106.679,687.66,482517496.606261,620000360.322897
141,"Birmingham","E08000025",2017,2558.36,1589.69,2940215121.59724,3620349597.47361
40,"South Ayrshire","S12000028",2017,1325.46,823.6,484286244.495312,636208697.793214
148,"West Cheshire","E06000050",2018,2439.375,1515.76,2009122620.9621,2530423989.1438
101,"Gateshead","E08000037",2018,909.103,564.89,868932126.375249,1090119743.15336
38,"Dumfries & Galloway","S12000006",2018,4700.391,2920.69,918695084.077284,1371367242.92322
37,"South Lanarkshire","S12000029",2018,2534.485,1574.86,1220952267.64014,1712881690.73337
51,"Aberdeen City","S12000033",2018,1011.347,628.42,690771726.141265,854463298.708661
49,"East Dunbartonshire","S12000045",2018,546.401,339.52,296119810.114788,362192752.201912
22,"Rhondda, Cynon, Taff","W06000016",2018,1208.642,751.02,1068010654.28898,1334429279.91767
90,"Salford","E08000006",2018,807.792,501.94,1103260616.36537,1414809970.02134
2,"Nottinghamshire","E10000024",2018,4848.095,3012.47,3510901061.39463,4604272745.03841
4,"North Lanarkshire","S12000044",2018,1746.555,1085.26,1606582312.13054,2093968423.56424
200,"Poole","E06000029",2018,531.299,330.13,425181855.556489,524680886.114257
179,"Windsor and Maidenhead","E06000040",2018,686.098,426.32,923104462.688433,1131776926.64506
133,"East Sussex","E10000011",2018,3407.405,2117.26,2145137190.13776,2707247687.07381
24,"Blaenau Gwent","W06000019",2018,419.44,260.63,202701807.704905,253886685.615734
203,"Plymouth","E06000026",2005,803.8,499.46,717260253.857747,878131588.286526
92,"Durham","E06000047",2005,3606.3,2240.85,1839910542.57623,2356260273.60452
139,"Cornwall excluding Isles of Scilly","E06000052",2005,7292.07,4531.08,2265795861.99177,2848553219.92403
68,"Wiltshire","E06000054",2005,4622.3,2872.16,2708378810.78476,3381122917.99145
208,"Bedfordshire","E10000001",2005,2234.5,1388.45,2010014543.42272,2573447095.59686
11,"Conwy","W06000003",2005,1619.3,1006.19,529112692.021514,667131166.880375
140,"Stoke-on-Trent","E06000021",2006,860.4,534.63,688587458.092922,844278299.595877
151,"Solihull","E08000029",2006,858,533.14,1096033049.49689,1361143344.07978
23,"Ceredigion","W06000008",2006,2233.2,1387.65,334006274.463915,440032173.285938
16,"Pembrokeshire","W06000009",2006,2626.2,1631.85,507029569.535987,666066956.601265
171,"Redcar and Cleveland","E06000003",2007,680.4,422.78,475402736.056741,574424991.716936
187,"Telford and Wrekin","E06000020",2007,1025.1,636.97,654724330.053985,817022688.328164
158,"St. Helens","E08000013",2007,726.699999955,451.55,623646884.796228,804002096.211562
109,"Westminster","E09000033",2007,344.13,213.83,418645851.450777,599838388.110808
27,"West Lothian","S12000040",2007,1108.600000009,688.85,837235225.346477,1077607469.25455
185,"Harrow","E09000015",2008,478.20000001,297.14,310825794.22534,370831830.978509
124,"Redbridge","E09000026",2008,535.90000002,332.99,516056010.672235,636299401.837683
136,"Brighton and Hove","E06000043",2009,623.2,387.24,686754202.18657,842657440.120178
94,"Sunderland","E08000024",2009,1143.5,710.54,885522902.15069,1080847743.21996
153,"Leicester","E06000016",2010,818,508.28,707557336.071271,862174545.523397
161,"Liverpool","E08000012",2010,1437.2,893.03,1089155725.32289,1339352729.25913
197,"Kirklees","E08000034",2010,1913.1,1188.75,1249796635.54922,1612640909.96194
101,"Gateshead","E08000037",2010,900.3,559.42,849274494.969772,1051960745.09856
104,"Lewisham","E09000023",2010,447.3,277.94,372926407.294493,481501185.937501
61,"Derbyshire","E10000007",2010,5639.7,3504.35,3656410413.41684,4695681173.90807
76,"Lancashire","E10000017",2010,6925.4,4303.24,5446874532.74369,6768190009.45527
4,"North Lanarkshire","S12000044",2010,1686,1047.63,1439732128.9476,1854947682.96883
183,"North Somerset","E06000024",2011,1149.9,714.51,1126338517.43319,1389771272.64277
116,"Shropshire","E06000051",2011,5198.1,3229.95,1397101976.95459,1818935152.77032
196,"Tameside","E08000008",2011,767.7,477.03,574855612.908117,713731959.108805
87,"Calderdale","E08000033",2011,1180.9,733.78,711559896.454705,923492229.13187
26,"Wrexham","W06000006",2011,1208.9,751.18,449842740.271813,571048958.146922
182,"Bournemouth","E06000028",2012,508.452583009,315.94,415825689.452348,502490937.089274
197,"Kirklees","E08000034",2012,1916.4419049,1190.82,1227608392.97875,1582460308.6475
76,"Lancashire","E10000017",2012,6935.2062756,4309.34,5382417389.14738,6668662843.54371
20,"Flintshire","W06000005",2012,1281.93274964,796.56,790539736.830659,984525756.047184
95,"Rochdale","E08000005",2013,789.957587836119,490.86,800394785.939813,1045344191.6914
107,"Lambeth","E09000022",2013,377.623421799868,234.64,323493366.862244,437724584.099603
179,"Windsor and Maidenhead","E06000040",2014,693.56,430.96,938063243.904349,1130000699.1389
92,"Durham","E06000047",2014,3690.38,2293.1,1897658132.61615,2444158417.60742
50,"Clackmannanshire","S12000005",2014,310.83,193.14,152965793.809155,190855037.582394
48,"Inverclyde","S12000018",2014,415.31,258.06,265403098.219523,321213701.532426
27,"West Lothian","S12000040",2014,1154.4,717.31,846749934.50002,1088696421.07716
11,"Conwy","W06000003",2014,1650.09,1025.32,555531195.754295,704633140.907102
124,"Redbridge","E09000026",2015,532.15,330.66,541193694.12071,676512855.458497
42,"Stirling","S12000030",2015,1207.55,750.34,603264047.370233,773511713.729321
19,"Cardiff","W06000015",2015,1081.01,671.71,1502941719.00973,1819026208.33271
205,"Caerphilly","W06000018",2015,1025.53,637.23,584808570.920201,719693912.013218
156,"Halton","E06000006",2016,585.05,363.53,501112806.045221,633758535.054878
179,"Windsor and Maidenhead","E06000040",2016,692.27,430.16,954657379.094667,1162053579.01945
190,"Sandwell","E08000028",2016,899.08,558.66,973814980.659744,1278804846.86822
147,"Ealing","E09000009",2016,587.53,365.07,585933459.305415,756142463.626663
59,"Northamptonshire","E10000021",2016,4613.04,2866.41,4121567893.65172,5456380510.77104
36,"Midlothian","S12000019",2016,687.8,427.38,330831706.974053,421994096.855772
165,"Haringey","E09000014",2017,356.66,221.62,250935762.55729,332656829.335292
194,"Barnsley","E08000016",2017,1215.87,755.51,907558956.501544,1188075394.73184
57,"Barnet","E09000003",2017,762.82,473.99,812217470.768976,1043155270.15381
167,"Newham","E09000025",2017,426.81,265.21,446194885.935381,582913099.758892
76,"Lancashire","E10000017",2017,7011.29,4356.61,5642408815.12869,7108871704.58519
43,"West Dunbartonshire","S12000039",2017,420.19,261.09,335106590.711208,416870670.052519
89,"East Riding of Yorkshire","E06000011",2018,3460.934,2150.52,1682496030.90294,2219027641.87902
57,"Barnet","E09000003",2018,764.781,475.21,810876857.74625,1044773689.13152
69,"Worcestershire","E10000034",2018,4262.259,2648.44,3303444380.94227,4239180267.28655
43,"West Dunbartonshire","S12000039",2018,421.474,261.89,344007776.899224,424822930.096321
31,"Perth & Kinross","S12000048",2018,2955.493,1836.46,1169037493.05255,1604432237.58295
61,"Derbyshire","E10000007",2017,5651.25,3511.52,3894776835.24786,5014424928.29531
53,"Comhairle nan Eilean Siar","S12000013",2017,1291.29,802.37,102989101.341213,141501482.589601
28,"Renfrewshire","S12000038",2017,951.13,591,792642829.797522,988927497.032858
156,"Halton","E06000006",2018,594.748,369.56,527655851.945131,674937533.056054
157,"Knowsley","E08000011",2018,587.454,365.03,773236343.300223,975493329.679434
138,"Dorset","E10000009",2018,4313.27,2680.14,2003180956.50816,2548665224.79371
204,"Merton","E09000024",2006,371.4,230.78,320667838.330055,397271766.531156
117,"Staffordshire","E10000028",2006,6298.43,3913.66,4424928388.24741,5736803628.65919
35,"Highland","S12000017",2006,8071.7,5015.52,1213041319.1437,1578511193.76964
49,"East Dunbartonshire","S12000045",2007,524.90000005,326.16,281349636.55999,342725007.518591
163,"Stockton-on-Tees","E06000004",2008,814.49999995,506.11,705188469.708513,873198531.084599
155,"Herefordshire, County of","E06000019",2008,3356.7,2085.76,853344752.083054,1125028209.5908
129,"Peterborough","E06000031",2008,908.88000003,564.75,868333438.14877,1092688273.45611
162,"Oldham","E08000004",2008,830.199999973,515.86,544108292.311216,674953620.811725
75,"Wigan","E08000010",2008,1154.70000002,717.5,963101696.14215,1222090012.48126
34,"East Lothian","S12000010",2008,1093.699999998,679.59,427635778.732025,544143415.202139
3,"Glasgow City","S12000046",2008,1854.29,1152.2,1701726786.26059,2120360072.26566
169,"Kingston upon Hull, City of","E06000010",2009,746,463.54,594657328.384515,750609357.369739
64,"Medway","E06000035",2009,835,518.84,677964103.955056,844012902.837483
75,"Wigan","E08000010",2009,1160.3,720.98,965010911.135874,1207826544.91478
84,"Wirral","E08000015",2009,1211.2,752.6,858858106.676822,1039883742.84519
105,"Greenwich","E09000011",2009,506.6,314.79,524346759.419976,672376781.102668
201,"Havering","E09000016",2009,651.5,404.82,733508374.941052,944958333.350909
100,"North Yorkshire","E10000023",2009,9323.7,5793.48,3734632172.3025,4897250469.7906
15,"Carmarthenshire","W06000010",2009,3567.1,2216.49,898485244.132294,1175584982.09918
82,"Portsmouth","E06000044",2010,453.8,281.98,617512568.219254,754821603.622405
20,"Flintshire","W06000005",2010,1280.5,795.67,806587243.323739,1004686163.15497
18,"The Vale of Glamorgan","W06000014",2010,920.4,571.91,517113667.211128,622803476.117707
202,"York","E06000014",2011,798.1,495.92,613597642.890519,756358659.180387
147,"Ealing","E09000009",2011,588.8,365.86,607227757.396803,755133298.412272
188,"Nottingham","E06000018",2012,797.306046059,495.42,756725591.421722,933329190.633575
112,"Slough","E06000039",2012,314.74523583,195.57,448951759.595338,540899752.086192
137,"Southampton","E06000045",2012,578.701203833,359.59,543730068.451555,665439444.489618
152,"Coventry","E08000026",2012,875.858862075,544.23,931171476.835282,1116561240.23204
80,"Kent","E10000016",2012,9096.7158522,5652.44,6942349753.80652,8889798885.96223
126,"Suffolk","E10000029",2012,6975.8915755,4334.62,2755060737.2942,3596438441.82474
53,"Comhairle nan Eilean Siar","S12000013",2012,1301.5004916,808.71,89729794.3149507,124480223.407798
27,"West Lothian","S12000040",2012,1148.240167042,713.48,825399264.88184,1055177419.53429
153,"Leicester","E06000016",2013,821.411258650588,510.4,714502070.396014,863613498.331936
104,"Lewisham","E09000023",2013,448.156134597555,278.47,357121946.344553,456248197.104508
21,"Merthyr Tydfil","W06000024",2013,348.230375235204,216.38,202325631.293984,250869459.930837
127,"Southend-on-Sea","E06000033",2014,452.06,280.9,343724927.117509,416733025.696184
180,"Bracknell Forest","E06000036",2014,464.66,288.73,359216508.548825,430087840.552424
125,"Waltham Forest","E09000031",2014,432.17,268.54,368772024.76972,464308109.091033
29,"City of Edinburgh","S12000036",2014,1520.37,944.71,1451273389.58358,1807541066.94653
202,"York","E06000014",2015,801.57,498.07,633340625.812132,791490599.501412
183,"North Somerset","E06000024",2015,1162.23,722.18,1159832459.62081,1453263548.5061
143,"South Gloucestershire","E06000025",2015,1554.41,965.87,1946824191.10209,2476336173.42097
69,"Worcestershire","E10000034",2015,4227.05,2626.57,3240513756.62444,4166374241.19766
120,"Luton","E06000032",2016,465.95,289.53,428960904.467529,527878747.303451
194,"Barnsley","E08000016",2016,1216.95,756.18,915493662.342818,1191387838.85109
79,"Doncaster","E08000017",2016,1673.48,1039.85,1486570310.89045,2051985684.92256
65,"Hampshire","E10000014",2016,8919.2,5542.13,7777204411.65389,9756076902.28485
79,"Doncaster","E08000017",2017,1681.86,1045.06,1486824448.89899,2064985881.84339
32,"Fife","S12000047",2017,2806.42,1743.83,1495709080.0675,1914122094.51941
140,"Stoke-on-Trent","E06000021",2018,875.406,543.95,698528621.731352,863932059.40102
85,"Manchester","E08000003",2018,1385.967,861.2,1366130840.37617,1653851993.26184
121,"Enfield","E09000010",2018,635.948,395.16,757186018.575283,1034311099.16866
50,"Clackmannanshire","S12000005",2018,314.244,195.26,163274152.763009,206571911.655194
32,"Fife","S12000047",2018,2810.354,1746.27,1480770765.46669,1887330649.89568
6,"Newport","W06000022",2018,750.947,466.62,940135126.45677,1208990707.22483
205,"Caerphilly","W06000018",2004,994.1,617.71,571421311.436054,695191705.338852
137,"Southampton","E06000045",2005,575.8,357.79,585081845.662562,710773471.1353
194,"Barnsley","E08000016",2005,1179.4,732.85,914422318.03776,1178796143.88465
103,"Southwark","E09000028",2005,406.4,252.53,381679516.923149,509268133.949933
76,"Lancashire","E10000017",2005,6918.9,4299.21,5494994233.65463,6807658675.92084
119,"Derby","E06000015",2006,741.78,460.92,862138937.154632,1035610529.43197
166,"South Tyneside","E08000023",2006,557.1,346.17,389597799.960571,471097204.325284
110,"Kensington and Chelsea","E09000020",2006,208.2,129.37,264879232.192446,353295081.109356
93,"Tower Hamlets","E09000030",2006,305.6,189.89,446976439.740237,602821485.755557
34,"East Lothian","S12000010",2006,1085.3,674.37,440195498.253326,549880375.84755
30,"Falkirk","S12000014",2006,926.5,575.7,721830267.214467,920433525.057415
47,"Dundee City","S12000042",2006,571.8,355.3,448508546.378649,545145492.880329
62,"Rotherham","E08000018",2007,1202,746.89,1100987335.57623,1454706788.56528
190,"Sandwell","E08000028",2007,874,543.08,967681597.041279,1256772204.60883
125,"Waltham Forest","E09000031",2007,423.3,263.03,354071268.129126,451585188.182763
70,"Gloucestershire","E10000013",2007,5527.4000003,3434.57,3089340497.58759,3927836874.44922
18,"The Vale of Glamorgan","W06000014",2007,927.46999999,576.3,551644430.430411,660337632.240279
130,"North Lincolnshire","E06000013",2008,1428.20000001,887.44,737856891.17478,1030210873.69839
159,"Sheffield","E08000019",2008,1992.99999998,1238.39,1328268362.10825,1669378105.13328
88,"Wakefield","E08000036",2008,1531.8,951.82,1310821963.68425,1719007935.47777
2,"Nottinghamshire","E10000024",2008,4850.1,3013.71,3307297847.23513,4298272731.87138
9,"Isle of Anglesey","W06000001",2008,1226.900000004,762.36,296964720.778468,380833448.576261
112,"Slough","E06000039",2009,310.1,192.69,457511339.8,551721672.987736
137,"Southampton","E06000045",2009,577,358.53,547316103.314921,666671788.870656
157,"Knowsley","E08000011",2009,579.2,359.9,699115484.921271,865479266.942938
172,"Newcastle upon Tyne","E08000021",2009,967,600.87,890648035.947669,1066922627.08879
149,"Wolverhampton","E08000031",2009,765.2,475.47,597660949.871197,738702941.103146
154,"Norfolk","E10000020",2009,10085.1,6266.59,3963429538.95343,5047057733.51576
39,"East Ayrshire","S12000008",2009,1330.52,826.75,496288052.84762,649361432.035662
7,"Bridgend","W06000013",2009,781.5,485.6,649435122.776509,794480476.449304
188,"Nottingham","E06000018",2010,796.6,494.98,754558782.769132,935917461.432614
165,"Haringey","E09000014",2010,356.9,221.77,261882918.981849,337809635.387107
5,"Somerset","E10000027",2010,6765.1,4203.64,3067089617.63911,3883013303.81861
28,"Renfrewshire","S12000038",2010,940.3,584.28,732962748.979928,897743537.138869
127,"Southend-on-Sea","E06000033",2011,450.8,280.11,336855211.191641,406311413.53247
125,"Waltham Forest","E09000031",2011,426.8,265.2,322538869.564245,404436210.654776
34,"East Lothian","S12000010",2011,1096.4,681.27,417336920.509226,526242034.332001
128,"Thurrock","E06000034",2012,572.95975119,356.02,758355082.124891,996544462.117484
68,"Wiltshire","E06000054",2012,4747.8329979,2950.17,2680311104.56807,3351530456.76996
63,"Leeds","E08000035",2012,3017.3546606,1874.9,2988204843.07892,3757839901.10256
